<unk>	0.13526995583530815	0.45369852626347074	0.23321687497447582	0.2118500779609664	-0.19939386114092744	0.039009364633715626	-0.10290265925764625	0.0996235305262563	-0.18793771522809952	0.12850858467884518	-0.07165803132045828	0.4289086199390098	0.34472720722523253	-0.29585172601458587	-0.20244164157167888
the	-0.0939686324905912	0.9239823878436146	0.04613599938477664	-0.3844223328909129	-0.46860467510050385	0.16400780775318435	-0.020367693716567437	-1.8185767647962858	-0.2865716309032971	0.11193702055140342	-1.0572857388242298	1.7419201945291396	-0.01296381989688955	0.3596892523453386	-0.11118008253195
rock	0.09175482609304486	0.10335295360912763	-0.35112546884157264	0.0859534109539454	0.13659308239648738	0.1323366137765098	-0.25385721698818253	-0.37261804823178085	0.15385376758438069	-0.08008115481055528	-0.1713915111908051	0.2733152160820418	-0.21629323577717996	0.4225545530566007	-0.22345022214243349
is	1.484037778726521	0.4720979259256881	-0.855650815476183	-1.134386436012265	-1.3786355627245823	-0.02547980252836518	0.2325571090905213	-0.8716004006501469	-0.2743070884143566	-0.6310718581409201	0.5359120857097286	0.09928198136341682	0.08555076118233904	0.5077605073598824	-0.13650135715467326
to	0.07433435162444002	1.2191842083588806	2.2919948397240133	0.5794309087886118	0.28605663817784166	0.3112679437446083	-0.09996856138796417	0.07281958542248274	-0.9192863641219517	0.6170703647491814	-0.5694316880672174	0.22753888757761287	-0.7777068694849834	-1.704170518847457	-1.2038777918637065
be	0.37643852131596844	1.295639083087105	2.242590464328951	-0.31424144781743807	-0.397803717146903	-0.12984002365951988	0.2398189810241511	0.439770380917722	-0.4341742202077995	0.4251135273477947	0.553225533383549	-1.0335477999603506	-0.5561473935448122	1.0241828048981392	-0.5227901070210044
21st	-0.005520185023521029	-0.08893382094788699	0.003118863737401223	0.5015635917652683	0.3557976799742593	0.16054418062383335	-0.06796392804391536	0.10377051671694923	0.07061227117356303	-0.13776181223151157	-0.5279895138769363	0.1962520404281866	0.20466371469743688	-0.3560178404367543	0.34929460563066006
century	0.08570899229362183	0.051211641028919314	0.07909084000201316	0.07709606972146296	0.025798972909749307	0.015788627655757947	-0.4045385764303937	0.27433889400063494	0.3382179810179069	0.1365971555179301	-0.2042221845964573	0.26480496841235207	0.0510786457329275	0.1756237227801538	0.2830184821651083
's	1.711265131381308	0.10537286014505334	-1.300642779837622	-1.4977607563984596	-0.9145198993936738	0.29551196154328596	0.7976452127542095	-0.7260425423399497	-0.5662153426343802	-1.1019199758735123	0.4271406041277287	-0.04670572448162469	-0.12910668085622545	-0.2658396715561225	-0.6040395329992849
new	0.1398906036602564	0.6991551000527487	0.4996528173211589	-0.2052554048716058	-0.4497915038810333	0.3138284615653617	-0.06626038605654991	-0.5158928913019702	-0.629806368153126	-0.15265025784815678	0.14516394639873098	0.6751253299286313	-0.19830185177658544	0.2501410335517412	-0.3117519236124012
``	0.2503947879590457	1.003524024268133	0.3566195927744238	-0.7521027137850843	-0.23925845571089677	-0.21783161499223425	-0.1249999943323787	-0.0409874168971911	-0.5124941054495068	-0.06279439842238474	-0.28184652237550595	0.6067981116188907	-0.2167645611318827	1.0293664423752704	-0.1660052462126923
''	0.2182359429722348	1.0304883294368643	0.46245890489327024	-0.5124363144029771	-0.3702181518196358	-0.12649686172497449	-0.16774032600494898	-0.12397675741166687	-0.38904869740337633	-0.044156372690839274	-0.2796308790963987	0.7530727187451898	-0.27643708808640244	0.7775195121620938	-0.14878019280685117
